id_cliente;genero;jubilado;casado;hijos;meses_antiguedad;servicio_telefonico;multiples_lineas;servicio_internet;tipo_servicio_internet;antivirus_web;copia_seguridad;antivirus_dispositivo;soporte_tecnico;tv_streaming;peliculas_streaming;contrato;factura_papel;metodo_pago;monto_abono;monto_total;abandono
5993-BQHEA;Hombre;0;0;0;12;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;2005;267;0
6024-RUGGH;Hombre;0;1;1;72;1;1;0;0;2;2;2;2;2;2;3;1;Transferencia bancaria automatica;252;17989;0
6513-EECDB;Hombre;1;1;0;1;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7355;7355;1
3956-CJUST;Mujer;1;0;0;23;1;0;1;2;1;0;0;0;0;0;1;1;Transferencia bancaria automatica;754;164355;0
4079-WWQQQ;Hombre;0;0;0;72;0;2;1;1;1;1;1;1;1;1;3;1;Transferencia bancaria automatica;6555;480745;0
6103-BOCOU;Mujer;0;0;0;26;1;1;1;2;0;0;1;0;0;0;1;1;Cheque electronico;807;2193;0
5149-TGWDZ;Mujer;0;0;0;21;1;0;1;2;0;1;1;1;1;1;2;1;Cheque papel;10455;22394;0
7471-WNSUF;Hombre;0;1;0;60;1;1;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;2415;15059;0
8942-DBMHZ;Hombre;0;0;0;12;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2045;25535;0
4301-VVZKA;Hombre;0;1;0;16;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;754;11894;0
9199-PWQVC;Mujer;0;1;0;63;1;1;1;1;1;1;0;0;1;1;2;1;Debito automatico;797;478615;0
4824-GUCBY;Mujer;1;0;0;22;1;0;1;2;1;1;0;0;0;0;1;0;Cheque electronico;817;18209;0
5393-HJZSM;Mujer;0;1;1;32;1;0;1;1;1;1;1;1;0;1;1;0;Transferencia bancaria automatica;763;240415;0
7074-IEVOJ;Mujer;1;0;0;3;1;1;1;2;0;1;0;0;0;0;1;1;Cheque electronico;794;20505;1
9625-QSTYE;Mujer;0;0;0;13;1;0;1;2;0;1;1;0;0;0;1;1;Cheque electronico;8115;9523;1
0862-PRCBS;Mujer;0;1;1;68;1;1;1;2;0;1;0;1;1;1;3;1;Debito automatico;10375;703945;0
8812-ZRHFP;Mujer;0;1;1;30;1;0;1;2;0;0;1;0;0;1;2;0;Cheque electronico;8645;253805;0
5146-CBVOE;Mujer;0;0;0;16;1;0;1;2;0;1;0;0;0;0;1;0;Transferencia bancaria automatica;751;121285;0
0454-OKRCT;Hombre;0;0;0;33;1;0;1;2;0;1;0;1;0;0;3;0;Transferencia bancaria automatica;806;26511;0
5787-KXGIY;Hombre;0;1;0;72;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;193;13048;0
4750-ZRXIU;Mujer;1;0;0;4;1;1;1;2;0;0;0;0;0;1;1;1;Cheque electronico;846;3601;1
4198-VFOEA;Mujer;0;0;0;12;0;2;1;1;1;0;0;1;0;0;2;1;Cheque papel;336;43545;0
6630-UJZMY;Mujer;1;1;0;4;1;1;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8325;30805;0
5709-LVOEQ;Mujer;0;1;1;0;1;0;1;1;1;1;1;0;1;1;3;0;Cheque papel;8085;;0
6400-BWQKW;Mujer;0;0;0;6;1;1;1;2;1;0;0;0;0;0;1;1;Cheque electronico;7905;4345;1
2692-AQCPF;Mujer;0;1;0;65;1;1;1;2;0;1;1;1;1;1;2;1;Debito automatico;10805;71189;0
0347-UBKUZ;Mujer;0;0;0;15;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;199;32045;0
0835-DUUIQ;Mujer;0;0;1;24;1;0;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;2105;53155;0
0811-GSDTP;Mujer;0;0;1;13;0;2;1;1;0;1;0;0;0;0;1;0;Cheque electronico;3015;3822;0
7567-ECMCM;Hombre;0;0;0;24;1;0;1;2;0;0;0;0;0;1;1;1;Debito automatico;7985;2001;0
6115-ZTBFQ;Mujer;0;1;0;72;0;2;1;1;1;1;1;1;1;1;3;0;Transferencia bancaria automatica;655;49197;0
6353-BRMMA;Mujer;0;1;1;54;1;1;1;2;1;1;0;0;1;1;1;1;Transferencia bancaria automatica;1041;56458;0
6680-WKXRZ;Mujer;0;0;0;3;1;1;1;2;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;744;2158;1
6231-WFGFH;Hombre;0;1;1;4;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;205;776;0
9904-EHEVJ;Mujer;1;1;1;32;1;1;1;2;0;0;1;0;1;0;1;1;Cheque papel;9135;289655;0
7028-DVOIQ;Hombre;1;0;0;35;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;9905;33958;1
6169-PPETC;Hombre;0;1;1;35;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;205;75935;0
4208-UFFGW;Hombre;1;0;0;2;1;0;1;1;0;0;0;0;0;0;1;0;Cheque papel;4495;8515;1
8584-KMVXD;Mujer;0;0;0;8;1;0;1;2;0;1;0;0;0;0;1;0;Cheque electronico;756;53555;0
8467-WYNSR;Hombre;0;0;0;22;1;0;1;1;1;0;0;1;0;0;1;0;Cheque papel;551;125315;0
0851-DFJKB;Mujer;0;0;0;15;1;0;1;1;1;0;1;1;0;0;1;0;Cheque electronico;5895;95515;0
5382-SOYZL;Hombre;0;0;0;22;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;951;21626;0
9448-REEVD;Hombre;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;Debito automatico;447;447;1
3261-CQXOL;Mujer;0;1;1;71;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2545;181335;0
8388-FYNPZ;Hombre;0;0;0;4;1;0;1;1;1;0;1;0;0;0;1;0;Cheque electronico;5675;24515;0
4002-BQWPQ;Hombre;0;0;0;25;1;1;1;1;1;1;1;1;0;1;1;0;Transferencia bancaria automatica;8175;20288;0
5651-YLPRD;Mujer;0;1;1;32;1;0;1;2;0;1;0;0;1;0;1;1;Cheque electronico;861;272375;0
2826-DXLQO;Hombre;1;1;0;7;0;2;1;1;1;0;0;0;0;0;1;0;Transferencia bancaria automatica;298;22045;0
4378-BZYFP;Hombre;0;0;0;17;1;0;0;0;2;2;2;2;2;2;2;1;Cheque papel;205;3658;0
9489-UTFKA;Hombre;1;1;0;8;1;0;1;1;1;0;0;0;1;0;1;0;Transferencia bancaria automatica;609;55195;0
4849-PYRLQ;Mujer;1;0;0;56;1;1;1;1;1;0;1;1;0;1;3;0;Transferencia bancaria automatica;7325;40542;0
9117-SHLZX;Hombre;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;Cheque papel;457;457;1
9889-TMAHG;Hombre;1;0;0;8;1;0;1;2;1;0;0;1;1;1;1;0;Debito automatico;1003;83235;1
4541-RMRLG;Hombre;0;0;0;7;1;0;0;0;2;2;2;2;2;2;1;0;Cheque electronico;1925;1123;1
7764-BDPEE;Hombre;0;0;1;3;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2085;6065;0
3429-IFLEM;Mujer;0;0;0;71;1;0;1;1;1;1;1;1;1;0;3;0;Debito automatico;7735;55501;0
3158-MOERK;Mujer;0;0;0;2;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;96;1748;1
7294-TMAOP;Mujer;0;0;0;1;1;0;1;2;0;0;0;0;1;1;1;0;Cheque electronico;9055;9055;1
5002-GCQFH;Hombre;0;1;0;49;1;1;1;2;1;1;0;0;1;0;1;1;Transferencia bancaria automatica;9385;47331;0
0556-FJEGU;Hombre;0;0;0;58;1;0;1;1;0;1;1;1;1;0;3;0;Transferencia bancaria automatica;701;404895;0
8919-FYFQZ;Hombre;1;1;0;44;0;2;1;1;0;1;0;0;0;0;1;1;Cheque electronico;3035;13597;1
0604-THJFP;Mujer;0;1;1;59;1;0;1;1;0;1;0;1;1;1;3;1;Debito automatico;7595;454235;0
2834-JRTUA;Hombre;0;0;0;71;1;1;1;2;1;0;1;1;1;1;3;1;Cheque electronico;10805;753215;1
5875-YPQFJ;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;699;699;1
5879-SESNB;Mujer;0;0;0;11;1;1;1;2;0;0;0;0;0;0;1;0;Cheque electronico;7525;88865;0
6646-QVXLR;Hombre;1;1;0;62;1;1;1;2;0;1;1;0;1;1;2;1;Cheque electronico;10375;638335;1
6461-PPAXN;Mujer;0;1;1;35;1;0;1;1;1;0;0;1;0;0;2;1;Transferencia bancaria automatica;5495;1916;0
3318-ISQFQ;Mujer;0;0;0;20;1;0;0;0;2;2;2;2;2;2;1;1;Transferencia bancaria automatica;195;413;0
1106-HRLKZ;Hombre;0;1;1;40;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;196;80895;0
2483-XSSMZ;Mujer;0;0;0;39;1;0;1;1;1;0;0;0;0;0;2;1;Cheque electronico;4785;18864;0
8603-IJWDN;Hombre;0;0;0;1;1;1;1;2;0;0;0;0;0;1;1;1;Cheque electronico;866;866;1
8165-ZJRNM;Mujer;0;1;1;72;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2375;167925;0
9369-XFEHK;Mujer;1;1;0;33;1;1;1;2;0;1;0;0;0;0;1;1;Transferencia bancaria automatica;806;26565;1
2604-XVDAM;Mujer;0;0;0;12;1;0;1;1;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;438;54095;0
3717-OFRTN;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;1975;1975;0
9046-JBFWA;Hombre;0;0;1;27;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1915;53735;0
3280-NMUVX;Hombre;0;1;1;34;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;196;6788;0
1206-EHBDD;Mujer;0;1;0;56;1;0;1;2;1;0;1;0;0;0;3;0;Transferencia bancaria automatica;803;451365;0
8361-LBRDI;Mujer;0;0;0;58;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;2435;142385;0
4883-KCPZJ;Mujer;0;1;1;22;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;2525;5554;0
9108-EQPNQ;Mujer;0;1;1;10;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;261;22555;0
7277-KAMWT;Hombre;0;0;0;13;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;20;26845;0
3842-IYKUE;Mujer;0;0;0;35;1;1;1;2;0;1;0;1;0;0;1;0;Debito automatico;853;29175;1
6641-XRPSU;Mujer;0;0;0;34;1;0;1;2;0;0;0;0;0;0;1;1;Debito automatico;70;24161;1
1374-DMZUI;Mujer;1;0;0;4;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;943;42445;1
2545-LXYVJ;Hombre;0;1;0;72;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;207;14921;0
3234-VKACU;Hombre;0;0;0;2;1;0;1;1;0;0;0;1;1;1;1;0;Cheque electronico;703;1324;0
8357-EQXFO;Mujer;0;0;0;7;1;0;1;2;0;0;1;0;1;1;1;1;Cheque electronico;9535;6609;1
1989-PRJHP;Hombre;1;1;0;27;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;755;189395;1
8120-JDCAM;Hombre;0;1;1;4;1;0;1;2;0;0;0;0;0;0;1;1;Cheque papel;6955;2849;0
8917-FAEMR;Mujer;0;0;0;37;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;1985;78425;0
7047-YXDMZ;Hombre;0;0;0;21;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;20;4177;0
2858-EIMXH;Mujer;1;1;0;53;1;1;1;2;0;0;0;0;1;1;2;1;Debito automatico;9585;501625;0
9524-EGPJC;Mujer;0;0;0;18;1;1;1;2;0;0;0;1;0;1;1;1;Cheque electronico;901;161275;1
6993-OHLXR;Mujer;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;6895;11975;1
8818-XYFCQ;Hombre;0;1;1;32;1;1;1;2;1;0;0;0;1;1;1;1;Debito automatico;9955;320465;1
6419-ZTTLE;Hombre;1;1;0;23;1;0;0;0;2;2;2;2;2;2;2;1;Cheque electronico;2075;4852;0
0929-HYQEW;Hombre;0;0;0;3;1;0;1;1;1;0;0;0;0;0;1;1;Cheque papel;5015;16085;0
6614-YOLAC;Mujer;0;1;1;71;0;2;1;1;1;1;0;1;1;1;3;0;Cheque papel;5865;414525;0
7426-RHZGU;Hombre;0;0;0;9;1;0;1;2;0;0;0;1;1;1;1;1;Transferencia bancaria automatica;959;82745;0
4065-JJAVA;Mujer;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;Cheque electronico;495;495;0
4695-VADHF;Hombre;0;1;1;18;1;0;1;1;0;0;1;0;0;1;1;0;Cheque electronico;5745;99085;1
3863-IUBJR;Hombre;0;1;1;12;1;0;1;1;0;0;0;0;0;1;2;0;Debito automatico;5365;69635;1
7649-SIJJF;Hombre;0;1;0;71;1;1;1;1;1;1;1;1;0;1;3;1;Cheque papel;801;55854;0
9361-YNQWJ;Mujer;0;0;0;64;1;1;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;244;16012;0
3748-FVMZZ;Hombre;0;0;0;4;0;2;1;1;0;0;0;1;0;1;1;1;Cheque electronico;4005;16245;0
9391-TTOYH;Mujer;0;0;0;23;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;195;4702;0
1452-XRSJV;Mujer;0;1;1;39;1;0;1;1;1;0;0;0;0;0;1;0;Debito automatico;5105;2066;0
3422-WJOYD;Hombre;0;1;0;28;1;0;1;1;1;0;0;1;0;0;2;0;Cheque papel;5435;142645;0
8242-SOQUO;Mujer;1;0;0;5;1;0;1;2;0;1;0;0;1;0;1;1;Cheque electronico;847;3925;0
7460-ITWWP;Mujer;1;1;0;45;1;0;1;2;0;0;1;0;0;1;1;1;Cheque electronico;861;386145;0
7147-AYBAA;Hombre;0;0;0;37;1;0;1;2;0;0;0;0;0;0;1;1;Cheque papel;7035;25529;0
7868-TMWMZ;Mujer;1;1;0;60;1;0;1;2;1;1;1;1;1;1;3;1;Transferencia bancaria automatica;110;666835;0
4822-RVYBB;Hombre;1;0;0;8;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;1006;8194;1
6732-FZUGP;Mujer;0;0;0;47;1;1;1;2;1;0;1;0;1;0;2;0;Debito automatico;949;461525;0
8436-BJUMM;Hombre;0;1;1;26;1;1;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8375;20706;1
4184-TJFAN;Mujer;1;1;1;3;1;0;1;2;1;0;0;1;1;0;1;1;Cheque papel;883;27375;1
8329-GWVPJ;Mujer;0;1;1;50;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;6975;35577;0
1352-VHKAJ;Hombre;0;1;1;27;1;1;1;1;0;0;0;1;1;1;1;0;Transferencia bancaria automatica;716;19571;0
4145-UQXUQ;Mujer;1;0;0;8;1;0;1;2;0;0;1;0;1;1;1;1;Cheque electronico;921;72995;1
2632-TACXW;Mujer;0;1;0;62;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2365;141675;0
8146-QQKZH;Mujer;0;1;0;71;1;0;1;1;1;0;1;1;1;1;3;0;Transferencia bancaria automatica;8185;59244;0
1767-CJKBA;Hombre;0;0;0;66;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;251;16977;0
6445-TNRXS;Hombre;0;1;1;68;1;1;1;2;1;1;1;1;1;1;3;1;Transferencia bancaria automatica;1147;784985;0
4581-LNWUM;Mujer;0;0;0;13;0;2;1;1;0;0;1;0;1;1;1;0;Cheque electronico;4915;6494;0
4869-EPIUS;Hombre;0;1;0;56;1;0;1;2;0;0;0;0;0;1;2;1;Cheque electronico;809;45575;0
9948-YPTDG;Hombre;0;1;0;38;1;0;1;2;1;1;0;0;0;0;1;1;Cheque electronico;7945;301305;1
1236-WFCDV;Hombre;1;0;0;14;1;0;1;2;0;0;0;0;1;1;1;0;Debito automatico;9045;12661;1
1915-OAKWD;Mujer;0;0;1;16;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;193;36035;0
7296-PIXQY;Mujer;0;1;1;14;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;702;10465;0
4883-QICIH;Hombre;0;1;1;32;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;6975;23479;1
3354-OADJP;Mujer;0;0;0;8;1;0;1;1;1;0;0;1;0;0;2;0;Transferencia bancaria automatica;5425;44775;0
3524-WQDSG;Mujer;0;1;1;43;1;1;1;2;0;0;1;0;1;1;1;1;Transferencia bancaria automatica;993;420995;0
0810-DHDBD;Mujer;0;0;0;52;1;1;1;1;1;0;1;1;1;0;2;0;Debito automatico;74;387765;0
4026-SKKHW;Hombre;0;0;0;3;1;0;1;1;0;0;0;1;0;0;1;1;Cheque papel;5025;1523;0
2829-HYVZP;Hombre;0;0;0;29;1;0;0;0;2;2;2;2;2;2;2;1;Cheque papel;198;5722;0
8329-IBCTI;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1965;1965;1
1271-SJBGZ;Hombre;1;0;0;12;0;2;1;1;0;0;1;1;0;1;1;1;Cheque electronico;4365;52695;1
3845-JHAMY;Mujer;0;1;1;16;0;2;1;1;0;0;0;0;0;1;1;1;Debito automatico;355;5527;0
7013-PSXHK;Mujer;0;0;0;40;1;1;1;1;0;0;1;1;1;1;2;1;Cheque papel;8075;320865;0
5669-SRAIP;Mujer;0;0;0;5;0;2;1;1;0;0;1;0;0;1;1;0;Cheque electronico;395;21075;1
5981-ITEMU;Hombre;0;1;0;40;1;1;1;2;0;0;0;0;1;1;1;1;Transferencia bancaria automatica;971;370695;1
3486-NPGST;Mujer;0;0;0;36;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;1955;62075;0
6941-PMGEP;Mujer;0;0;0;5;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;80;4125;1
1624-WOIWJ;Mujer;0;0;0;10;1;0;1;2;1;0;0;0;1;0;1;1;Cheque papel;847;83205;1
2074-GKOWZ;Hombre;0;1;1;2;1;0;1;2;0;0;0;0;1;1;1;1;Transferencia bancaria automatica;8955;18555;1
0376-YMCJC;Hombre;0;0;0;23;1;1;1;2;0;0;0;1;1;0;1;1;Cheque electronico;906;19432;1
6100-FJZDG;Hombre;0;1;1;26;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;2005;5059;0
4829-ZLJTK;Mujer;1;1;0;72;1;1;1;2;1;1;1;0;1;1;3;1;Cheque electronico;1124;804685;0
1730-VFMWO;Mujer;0;1;0;34;1;0;1;1;0;0;0;1;0;0;1;0;Transferencia bancaria automatica;502;18153;0
7143-BQIBA;Hombre;0;0;0;10;1;0;1;1;1;0;0;1;1;0;1;0;Transferencia bancaria automatica;6225;61295;0
3800-LYTRK;Mujer;0;0;0;14;1;0;1;1;1;0;0;1;0;0;2;0;Cheque papel;557;79515;0
0634-SZPQA;Mujer;0;0;0;23;1;1;1;2;1;0;0;0;1;0;1;1;Transferencia bancaria automatica;9005;21698;1
9646-NMHXE;Hombre;0;1;0;47;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;1965;9731;0
7030-NJVDP;Hombre;0;1;0;24;1;0;1;2;1;0;0;1;0;1;1;1;Cheque electronico;8925;22102;0
5536-RTPWK;Hombre;0;1;0;49;1;1;1;2;0;1;0;0;1;1;1;1;Transferencia bancaria automatica;9905;485375;1
8883-GRDWQ;Hombre;1;0;0;20;1;0;1;1;1;0;0;1;0;0;2;0;Cheque papel;54;10559;0
6166-ILMNY;Mujer;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;6975;14455;1
3097-NNSPB;Mujer;0;0;0;2;1;0;1;1;0;1;0;0;0;0;1;1;Debito automatico;4905;911;1
7771-ZONAT;Hombre;0;0;0;22;0;2;1;1;0;0;1;1;1;1;3;0;Transferencia bancaria automatica;5675;130485;0
0655-RBDUG;Hombre;0;0;0;7;1;1;1;2;0;0;1;0;1;1;1;1;Transferencia bancaria automatica;9805;713;1
2111-DWYHN;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;211;211;0
4194-WHFCB;Mujer;0;1;1;59;1;1;1;2;0;1;0;1;0;1;1;1;Transferencia bancaria automatica;9665;55808;0
4121-AGSIN;Mujer;0;1;1;58;1;1;0;0;2;2;2;2;2;2;2;1;Debito automatico;245;14979;0
4361-BKAXE;Mujer;0;0;0;41;1;1;1;2;1;1;1;1;1;1;1;1;Transferencia bancaria automatica;1145;452745;1
9845-PEEKO;Mujer;1;0;0;59;1;1;1;2;0;1;0;0;0;0;3;1;Debito automatico;792;459035;0
0455-XFASS;Mujer;0;1;1;3;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;6955;2002;0
0301-KOBTQ;Hombre;0;0;0;32;1;0;0;0;2;2;2;2;2;2;3;1;Transferencia bancaria automatica;2005;61445;0
1751-NCDLI;Hombre;1;1;0;46;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;9885;45649;0
4367-NUYAO;Hombre;0;1;1;0;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;2575;;0
9878-TNQGW;Hombre;0;0;0;2;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;8095;17115;1
9170-ARBTB;Mujer;0;1;1;52;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;196;10124;0
4441-NIHPT;Mujer;1;0;0;13;1;0;1;2;0;0;1;0;0;0;1;1;Cheque electronico;743;94035;1
8999-BOHSE;Mujer;1;0;0;11;1;0;1;2;0;0;0;0;1;1;1;0;Transferencia bancaria automatica;897;10477;1
7241-AJHFS;Hombre;0;0;0;32;1;1;1;2;1;0;0;1;0;0;1;0;Transferencia bancaria automatica;8765;27664;0
7029-RPUAV;Hombre;1;1;0;17;1;1;1;2;0;0;1;0;1;1;1;1;Debito automatico;10045;162245;1
4546-FOKWR;Mujer;0;0;0;16;1;1;1;2;0;0;0;0;0;0;1;1;Debito automatico;7475;112935;0
9036-CSKBW;Mujer;0;0;0;51;1;1;1;2;1;1;1;0;1;1;2;0;Transferencia bancaria automatica;10745;56809;0
5832-TRLPB;Hombre;0;0;0;29;1;0;1;1;0;0;1;1;1;1;2;1;Transferencia bancaria automatica;7535;22439;0
8590-YFFQO;Hombre;0;1;0;70;1;0;1;1;1;1;1;1;0;0;3;0;Debito automatico;6495;452325;0
8659-IOOPU;Mujer;0;1;1;71;1;1;1;2;1;0;1;1;0;1;3;0;Cheque electronico;10045;71597;0
1338-CECEE;Hombre;0;1;1;41;1;1;1;1;0;1;1;0;1;0;2;0;Transferencia bancaria automatica;685;283995;0
7439-DKZTW;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8055;8055;0
4646-QZXTF;Mujer;0;1;0;7;1;0;1;1;1;0;1;1;1;1;1;0;Transferencia bancaria automatica;8125;5801;0
4607-CHPCA;Hombre;0;1;1;25;1;0;1;2;0;0;0;0;1;1;2;1;Cheque electronico;904;21786;1
9742-XOKTS;Hombre;0;1;1;67;1;1;1;2;1;1;0;1;0;0;2;0;Cheque electronico;8955;603855;0
6921-OZMFH;Hombre;0;1;1;5;1;1;1;1;0;0;0;1;0;0;1;1;Cheque papel;557;2594;0
9578-FOMUK;Hombre;0;0;1;15;1;1;0;0;2;2;2;2;2;2;1;1;Cheque electronico;248;32415;0
4712-UYOOI;Mujer;0;1;1;20;1;0;0;0;2;2;2;2;2;2;1;0;Cheque electronico;20;41765;0
8824-RWFXJ;Hombre;0;1;1;3;1;0;1;1;0;1;1;0;0;0;1;1;Cheque papel;5615;16815;1
7722-CVFXN;Hombre;0;1;1;54;1;1;1;2;0;1;0;1;1;1;2;1;Cheque electronico;1052;563785;0
8717-VCTXJ;Hombre;0;0;0;42;1;0;0;0;2;2;2;2;2;2;2;1;Cheque papel;1955;8394;0
7363-QTBIW;Mujer;0;1;0;9;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;7975;7691;0
4159-NAAIX;Mujer;0;0;0;63;1;1;1;2;0;1;0;0;1;1;3;0;Transferencia bancaria automatica;9745;6253;0
0971-QIFJK;Mujer;0;1;0;69;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2425;16418;0
9397-TZSHA;Mujer;0;0;0;69;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;246;167805;0
3391-JSQEW;Hombre;0;1;0;40;1;0;1;1;0;1;0;0;0;0;1;1;Cheque papel;5015;20585;0
0343-QLUZP;Hombre;0;0;0;60;0;2;1;1;1;1;1;0;0;0;3;0;Transferencia bancaria automatica;396;24245;0
9763-PDTKK;Mujer;0;0;0;4;1;0;1;2;1;0;1;1;0;1;1;1;Transferencia bancaria automatica;944;3872;1
2176-LVPNX;Mujer;1;0;0;71;1;1;1;1;1;1;1;1;1;1;3;0;Cheque papel;8985;629345;0
7627-JKIAZ;Mujer;0;1;0;37;1;1;1;2;0;0;1;0;0;0;1;1;Debito automatico;7895;283965;1
3312-UUMZW;Hombre;0;1;0;32;1;1;1;2;0;1;0;0;1;1;1;1;Debito automatico;9885;31459;0
1271-UODNO;Hombre;0;0;0;39;1;1;1;1;0;0;0;1;0;0;3;1;Debito automatico;5385;22007;0
8461-EFQYM;Mujer;0;0;0;38;1;1;0;0;2;2;2;2;2;2;2;1;Cheque electronico;2425;9144;0
6900-RBKER;Hombre;0;0;0;52;1;1;1;2;0;0;1;0;0;1;3;1;Debito automatico;8945;457775;0
6891-JPYFF;Mujer;0;1;1;48;1;1;1;2;1;1;0;0;1;1;1;1;Debito automatico;10525;49975;0
1459-QNFQT;Hombre;0;1;1;70;0;2;1;1;1;0;1;1;1;1;3;0;Transferencia bancaria automatica;595;41448;0
1047-NNCBF;Hombre;0;0;0;20;1;0;1;2;0;0;0;0;0;0;1;0;Debito automatico;7055;149355;0
3696-XRIEN;Mujer;0;0;0;50;1;1;1;1;1;0;1;1;1;1;2;1;Debito automatico;825;41791;0
4081-DYXAV;Mujer;0;0;0;19;0;2;1;1;0;0;0;0;1;1;2;1;Debito automatico;4485;89355;1
0074-HDKDG;Hombre;0;1;1;25;1;0;1;1;1;1;1;0;0;0;2;1;Transferencia bancaria automatica;616;1611;0
8791-GFXLZ;Hombre;0;0;0;12;1;0;1;1;0;1;0;0;0;0;1;1;Transferencia bancaria automatica;4905;59305;0
8111-SLLHI;Hombre;1;1;0;39;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;10565;42848;1
0927-LCSMG;Hombre;0;0;0;7;1;0;1;2;0;0;1;0;0;0;1;0;Cheque papel;7465;54455;1
9330-DHBFL;Mujer;0;1;1;23;1;0;1;1;1;1;1;1;0;0;2;1;Cheque papel;6625;15338;0
0098-BOWSO;Hombre;0;0;0;27;1;0;0;0;2;2;2;2;2;2;1;1;Cheque electronico;194;5298;0
3452-ABWRL;Hombre;1;0;0;47;1;1;1;2;0;0;0;0;1;0;1;1;Debito automatico;8605;38656;0
5859-HZYLF;Hombre;0;1;1;26;1;0;0;0;2;2;2;2;2;2;3;1;Debito automatico;1915;51575;0
8257-RZAHR;Mujer;0;1;0;14;1;1;1;1;1;0;0;0;1;0;1;1;Transferencia bancaria automatica;647;941;1
5293-WXJAK;Mujer;1;1;0;11;1;1;1;2;0;0;1;1;1;1;1;1;Transferencia bancaria automatica;10405;113365;1
