customerID;gender;SeniorCitizen;Partner;Dependents;Months with the company;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
7277-KAMWT;Male;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20;26845;No
3842-IYKUE;Female;0;No;No;35;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;No;Credit card (automatic);853;29175;Yes
6641-XRPSU;Female;0;No;No;34;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);70;24161;Yes
1374-DMZUI;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;943;42445;Yes
2545-LXYVJ;Male;0;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);207;14921;No
3234-VKACU;Male;0;No;No;2;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;703;1324;No
8357-EQXFO;Female;0;No;No;7;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9535;6609;Yes
1989-PRJHP;Male;1;Yes;No;27;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;755;189395;Yes
8120-JDCAM;Male;0;Yes;Yes;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;6955;2849;No
8917-FAEMR;Female;0;No;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1985;78425;No
7047-YXDMZ;Male;0;No;No;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20;4177;No
2858-EIMXH;Female;1;Yes;No;53;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Credit card (automatic);9585;501625;No
9524-EGPJC;Female;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;901;161275;Yes
6993-OHLXR;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;6895;11975;Yes
8818-XYFCQ;Male;0;Yes;Yes;32;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);9955;320465;Yes
6419-ZTTLE;Male;1;Yes;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;2075;4852;No
0929-HYQEW;Male;0;No;No;3;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;5015;16085;No
6614-YOLAC;Female;0;Yes;Yes;71;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Mailed check;5865;414525;No
7426-RHZGU;Male;0;No;No;9;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);959;82745;No
4065-JJAVA;Female;0;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;495;495;No
4695-VADHF;Male;0;Yes;Yes;18;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;5745;99085;Yes
3863-IUBJR;Male;0;Yes;Yes;12;Yes;No;DSL;No;No;No;No;No;Yes;One year;No;Credit card (automatic);5365;69635;Yes
7649-SIJJF;Male;0;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;801;55854;No
9361-YNQWJ;Female;0;No;No;64;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);244;16012;No
3748-FVMZZ;Male;0;No;No;4;No;No phone service;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;4005;16245;No
9391-TTOYH;Female;0;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;195;4702;No
1452-XRSJV;Female;0;Yes;Yes;39;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);5105;2066;No
3422-WJOYD;Male;0;Yes;No;28;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;No;Mailed check;5435;142645;No
8242-SOQUO;Female;1;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;847;3925;No
7460-ITWWP;Female;1;Yes;No;45;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;861;386145;No
7147-AYBAA;Male;0;No;No;37;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7035;25529;No
7868-TMWMZ;Female;1;Yes;No;60;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);110;666835;No
4822-RVYBB;Male;1;No;No;8;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1006;8194;Yes
6732-FZUGP;Female;0;No;No;47;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;One year;No;Credit card (automatic);949;461525;No
8436-BJUMM;Male;0;Yes;Yes;26;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8375;20706;Yes
4184-TJFAN;Female;1;Yes;Yes;3;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;883;27375;Yes
8329-GWVPJ;Female;0;Yes;Yes;50;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);6975;35577;No
1352-VHKAJ;Male;0;Yes;Yes;27;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);716;19571;No
4145-UQXUQ;Female;1;No;No;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;921;72995;Yes
2632-TACXW;Female;0;Yes;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2365;141675;No
8146-QQKZH;Female;0;Yes;No;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);8185;59244;No
1767-CJKBA;Male;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;251;16977;No
6445-TNRXS;Male;0;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);1147;784985;No
4581-LNWUM;Female;0;No;No;13;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;4915;6494;No
4869-EPIUS;Male;0;Yes;No;56;Yes;No;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Electronic check;809;45575;No
9948-YPTDG;Male;0;Yes;No;38;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7945;301305;Yes
1236-WFCDV;Male;1;No;No;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Credit card (automatic);9045;12661;Yes
1915-OAKWD;Female;0;No;Yes;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);193;36035;No
7296-PIXQY;Female;0;Yes;Yes;14;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;702;10465;No
4883-QICIH;Male;0;Yes;Yes;32;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);6975;23479;Yes
3354-OADJP;Female;0;No;No;8;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);5425;44775;No
3524-WQDSG;Female;0;Yes;Yes;43;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);993;420995;No
0810-DHDBD;Female;0;No;No;52;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Credit card (automatic);74;387765;No
4026-SKKHW;Male;0;No;No;3;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;5025;1523;No
2829-HYVZP;Male;0;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;198;5722;No
8329-IBCTI;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1965;1965;Yes
1271-SJBGZ;Male;1;No;No;12;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;4365;52695;Yes
3845-JHAMY;Female;0;Yes;Yes;16;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);355;5527;No
7013-PSXHK;Female;0;No;No;40;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;8075;320865;No
5669-SRAIP;Female;0;No;No;5;No;No phone service;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;395;21075;Yes
5981-ITEMU;Male;0;Yes;No;40;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);971;370695;Yes
3486-NPGST;Female;0;No;No;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1955;62075;No
6941-PMGEP;Female;0;No;No;5;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80;4125;Yes
1624-WOIWJ;Female;0;No;No;10;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;847;83205;Yes
2074-GKOWZ;Male;0;Yes;Yes;2;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);8955;18555;Yes
0376-YMCJC;Male;0;No;No;23;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;906;19432;Yes
6100-FJZDG;Male;0;Yes;Yes;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);2005;5059;No
4829-ZLJTK;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;1124;804685;No
1730-VFMWO;Female;0;Yes;No;34;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);502;18153;No
7143-BQIBA;Male;0;No;No;10;Yes;No;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;No;Bank transfer (automatic);6225;61295;No
3800-LYTRK;Female;0;No;No;14;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;No;Mailed check;557;79515;No
0634-SZPQA;Female;0;No;No;23;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);9005;21698;Yes
9646-NMHXE;Male;0;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1965;9731;No
7030-NJVDP;Male;0;Yes;No;24;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;8925;22102;No
5536-RTPWK;Male;0;Yes;No;49;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9905;485375;Yes
8883-GRDWQ;Male;1;No;No;20;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;No;Mailed check;54;10559;No
6166-ILMNY;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);6975;14455;Yes
3097-NNSPB;Female;0;No;No;2;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);4905;911;Yes
7771-ZONAT;Male;0;No;No;22;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);5675;130485;No
0655-RBDUG;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9805;713;Yes
2111-DWYHN;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;211;211;No
4194-WHFCB;Female;0;Yes;Yes;59;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);9665;55808;No
4121-AGSIN;Female;0;Yes;Yes;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);245;14979;No
4361-BKAXE;Female;0;No;No;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1145;452745;Yes
9845-PEEKO;Female;1;No;No;59;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Two year;Yes;Credit card (automatic);792;459035;No
0455-XFASS;Female;0;Yes;Yes;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6955;2002;No
0301-KOBTQ;Male;0;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);2005;61445;No
1751-NCDLI;Male;1;Yes;No;46;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9885;45649;No
4367-NUYAO;Male;0;Yes;Yes;0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2575;;No
9878-TNQGW;Male;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8095;17115;Yes
9170-ARBTB;Female;0;Yes;Yes;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);196;10124;No
4441-NIHPT;Female;1;No;No;13;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;743;94035;Yes
8999-BOHSE;Female;1;No;No;11;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);897;10477;Yes
7241-AJHFS;Male;0;No;No;32;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);8765;27664;No
7029-RPUAV;Male;1;Yes;No;17;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10045;162245;Yes
4546-FOKWR;Female;0;No;No;16;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);7475;112935;No
9036-CSKBW;Female;0;No;No;51;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);10745;56809;No
5832-TRLPB;Male;0;No;No;29;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);7535;22439;No
8590-YFFQO;Male;0;Yes;No;70;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);6495;452325;No
8659-IOOPU;Female;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;Two year;No;Electronic check;10045;71597;No
1338-CECEE;Male;0;Yes;Yes;41;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);685;283995;No
7439-DKZTW;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8055;8055;No
4646-QZXTF;Female;0;Yes;No;7;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);8125;5801;No
4607-CHPCA;Male;0;Yes;Yes;25;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Electronic check;904;21786;Yes
9742-XOKTS;Male;0;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;One year;No;Electronic check;8955;603855;No
6921-OZMFH;Male;0;Yes;Yes;5;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;557;2594;No
9578-FOMUK;Male;0;No;Yes;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;248;32415;No
4712-UYOOI;Female;0;Yes;Yes;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20;41765;No
8824-RWFXJ;Male;0;Yes;Yes;3;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;5615;16815;Yes
7722-CVFXN;Male;0;Yes;Yes;54;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;1052;563785;No
8717-VCTXJ;Male;0;No;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;1955;8394;No
7363-QTBIW;Female;0;Yes;No;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;7975;7691;No
4159-NAAIX;Female;0;No;No;63;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;No;Bank transfer (automatic);9745;6253;No
0971-QIFJK;Female;0;Yes;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2425;16418;No
9397-TZSHA;Female;0;No;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);246;167805;No
3391-JSQEW;Male;0;Yes;No;40;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;5015;20585;No
0343-QLUZP;Male;0;No;No;60;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);396;24245;No
9763-PDTKK;Female;0;No;No;4;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);944;3872;Yes
2176-LVPNX;Female;1;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;8985;629345;No
7627-JKIAZ;Female;0;Yes;No;37;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);7895;283965;Yes
3312-UUMZW;Male;0;Yes;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);9885;31459;No
1271-UODNO;Male;0;No;No;39;Yes;Yes;DSL;No;No;No;Yes;No;No;Two year;Yes;Credit card (automatic);5385;22007;No
8461-EFQYM;Female;0;No;No;38;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;2425;9144;No
6900-RBKER;Male;0;No;No;52;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);8945;457775;No
6891-JPYFF;Female;0;Yes;Yes;48;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10525;49975;No
1459-QNFQT;Male;0;Yes;Yes;70;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);595;41448;No
1047-NNCBF;Male;0;No;No;20;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);7055;149355;No
3696-XRIEN;Female;0;No;No;50;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);825;41791;No
4081-DYXAV;Female;0;No;No;19;No;No phone service;DSL;No;No;No;No;Yes;Yes;One year;Yes;Credit card (automatic);4485;89355;Yes
0074-HDKDG;Male;0;Yes;Yes;25;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Bank transfer (automatic);616;1611;No
8791-GFXLZ;Male;0;No;No;12;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);4905;59305;No
8111-SLLHI;Male;1;Yes;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10565;42848;Yes
0927-LCSMG;Male;0;No;No;7;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Mailed check;7465;54455;Yes
9330-DHBFL;Female;0;Yes;Yes;23;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Mailed check;6625;15338;No
0098-BOWSO;Male;0;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;194;5298;No
3452-ABWRL;Male;1;No;No;47;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);8605;38656;No
5859-HZYLF;Male;0;Yes;Yes;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);1915;51575;No
8257-RZAHR;Female;0;Yes;No;14;Yes;Yes;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);647;941;Yes
5293-WXJAK;Female;1;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10405;113365;Yes
3156-QLHBO;Male;0;No;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1925;4835;No
2208-NQBCT;Female;0;Yes;Yes;26;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;8195;207005;No
1779-PWPMG;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);11465;833395;No
6621-NRZAK;Female;0;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20;120925;No
0831-JNISG;Male;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;198;139625;No
0774-IFUVM;Male;0;Yes;Yes;11;Yes;Yes;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);6515;72335;No
3082-WQRVY;Male;1;Yes;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1965;22865;No
9553-DLCLU;Female;0;No;Yes;13;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);8895;116175;No
1641-BYBTK;Male;0;No;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;202;9835;No
2460-NGXBJ;Male;1;Yes;Yes;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);752;7753;No
2446-ZKVAF;Male;0;Yes;No;18;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);568;107465;No
0841-NULXI;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;3555;3555;Yes
